experiment,target,peer_key,lat_band,elev_band,split,arm,net_benefit_mean,ci_lo,ci_hi,ci_excludes_zero,folds_scored,folds_attempted,precision_at_25_mean,spearman_mean,git_sha,dirty
E02,within_xy,leaky,20.0,1000.0,temporal,boosted,-0.0016772427061879874,-0.004080756013745704,0.0,False,3,3,0.18666666666666668,0.14342409592560743,22b90ed,True
E02,delta_z,cluster_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.14001842453425348,0.0,22b90ed,True
E02,delta_z,cluster_month,20.0,1000.0,temporal,persistence,0.0,0.0,0.0,False,3,3,0.14001842453425348,0.0,22b90ed,True
E02,delta_z,cluster_month,20.0,1000.0,temporal,climatology,-0.02213790426366014,-0.046255506607929514,-0.0036891679748822584,True,3,3,0.14001842453425348,0.026178274549741875,22b90ed,True
E02,delta_z,cluster_month,20.0,1000.0,temporal,linear,0.03186366861907946,0.003964757709251102,0.06648351648351647,True,3,3,0.7066666666666667,0.5244656855541575,22b90ed,True
E02,delta_z,cluster_month,20.0,1000.0,temporal,boosted,0.03156999728948179,0.025801493192797537,0.036970172684458395,True,3,3,0.7333333333333334,0.49748932242586524,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,spatial,zero,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,spatial,persistence,0.03172948626457606,-0.09476566891753258,0.1582246414466847,False,4,4,0.32,0.28816513647654013,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,spatial,climatology,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,spatial,linear,0.040353595557471054,-0.007241709132596672,0.09403093559459252,False,4,4,0.30000000000000004,0.21296325906477123,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,spatial,boosted,0.02175899687723641,-0.0050614926497901305,0.05418389549715586,False,4,4,0.26,0.14918574457713957,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.11212325479642628,0.0,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,temporal,persistence,-0.046797603713198604,-0.06927447552447552,-0.023358403239803302,True,3,3,0.14666666666666667,0.14128621741127195,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,temporal,climatology,-0.007562143600226864,-0.011800699300699304,-0.002641589180050717,True,3,3,0.11212325479642628,0.2828801441558646,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,temporal,linear,-0.014535303420313764,-0.017263986013986012,-0.012890955198647504,True,3,3,0.18666666666666668,0.12091816003385958,22b90ed,True
E02,within_xy,geo_month,20.0,1000.0,temporal,boosted,-0.0010791227900882772,-0.005134509690483076,0.00305944055944056,False,3,3,0.18666666666666668,0.13070973277557987,22b90ed,True
E02,within_xy,cluster_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.09608418500171079,0.0,22b90ed,True
E02,within_xy,cluster_month,20.0,1000.0,temporal,persistence,-0.05129908696026856,-0.06971153846153846,-0.031142611683848787,True,3,3,0.12,0.21675242944502193,22b90ed,True
E02,within_xy,cluster_month,20.0,1000.0,temporal,climatology,-0.028116557532695513,-0.029501748251748245,-0.026847079037800686,True,3,3,0.0794058633233891,0.09336089455892475,22b90ed,True
E02,within_xy,cluster_month,20.0,1000.0,temporal,linear,-0.01699745866082107,-0.018068469991546914,-0.01617132867132867,True,3,3,0.16,0.19092042817381094,22b90ed,True
E02,within_xy,cluster_month,20.0,1000.0,temporal,boosted,-0.00305440660317742,-0.007731958762886596,0.00031699070160608623,False,3,3,0.22666666666666668,0.14427999516075452,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,spatial,zero,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,spatial,persistence,0.03172948626457606,-0.09476566891753258,0.1582246414466847,False,4,4,0.32,0.28816513647654013,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,spatial,climatology,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,spatial,linear,0.0007516885315055024,-0.035981151762974894,0.0497280795069943,False,4,4,0.23,0.09701321864786056,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,spatial,boosted,0.00883660356924775,-0.00017719562396886182,0.02517963095935451,False,4,4,0.31999999999999995,0.1164927627942429,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.11212325479642628,0.0,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,temporal,persistence,-0.046797603713198604,-0.06927447552447552,-0.023358403239803302,True,3,3,0.14666666666666667,0.14128621741127195,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,temporal,climatology,-0.007562143600226864,-0.011800699300699304,-0.002641589180050717,True,3,3,0.11212325479642628,0.2828801441558646,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,temporal,linear,-0.006338966545125734,-0.010489510489510495,-0.0015849535080304337,True,3,3,0.16,0.18100768399724845,22b90ed,True
E02,within_y,geo_month,20.0,1000.0,temporal,boosted,0.0023351577959285844,0.00043706293706293614,0.004543533389687236,True,3,3,0.26666666666666666,0.25922248883422666,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,spatial,zero,0.0,0.0,0.0,False,4,4,0.12516222733980212,0.0,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,spatial,persistence,-0.027180314461340463,-0.06967545350278723,0.008345601053111915,False,4,4,0.28,0.3833159085028963,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,spatial,climatology,0.0,0.0,0.0,False,4,4,0.12516222733980212,0.0,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,spatial,linear,-0.01398847524390525,-0.03827918778515227,0.003738957449972058,False,4,4,0.32,0.31334924142720433,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,spatial,boosted,0.006611537225361336,-0.0019553047105818726,0.01566824852880892,False,4,4,0.37,0.2970845978664263,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.12269034137428254,0.0,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,temporal,persistence,-0.030472953298157458,-0.03977272727272728,-0.015403529071449235,True,3,3,0.10666666666666667,0.33421793569592523,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,temporal,climatology,0.008606739631166099,0.004411339311541793,0.011582167832167832,True,3,3,0.12269034137428254,0.5082856537256427,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,temporal,linear,-0.019667329001372524,-0.026415891800507185,-0.0065808504483656355,True,3,3,0.10666666666666667,0.34482274195348567,22b90ed,True
E02,level_z,geo_month,20.0,1000.0,temporal,boosted,0.0172338504415561,0.016171328671328672,0.01817413355874894,True,3,3,0.68,0.40970443324191025,22b90ed,True
E02,level_z,leaky,20.0,1000.0,spatial,zero,0.0,0.0,0.0,False,4,4,0.12616490113659357,0.0,22b90ed,True
E02,level_z,leaky,20.0,1000.0,spatial,persistence,-0.016243757787129064,-0.028540747080014424,-0.003946768494243705,True,4,4,0.35,0.4185853305372891,22b90ed,True
E02,level_z,leaky,20.0,1000.0,spatial,climatology,0.0,0.0,0.0,False,4,4,0.12616490113659357,0.0,22b90ed,True
E02,level_z,leaky,20.0,1000.0,spatial,linear,-0.0030300165568332114,-0.017076368801144687,0.009801854482930784,False,4,4,0.39999999999999997,0.39743977390601337,22b90ed,True
E02,level_z,leaky,20.0,1000.0,spatial,boosted,0.0063816049002454345,-0.0014167305679616167,0.014179940368452486,False,4,4,0.41,0.32469893081225076,22b90ed,True
E02,level_z,leaky,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.12246858569221773,0.0,22b90ed,True
E02,level_z,leaky,20.0,1000.0,temporal,persistence,-0.011054252529272354,-0.020104895104895104,0.0005727376861397598,False,3,3,0.28,0.4198653093979758,22b90ed,True
E02,level_z,leaky,20.0,1000.0,temporal,climatology,0.008592001479590694,0.004367124856815577,0.011582167832167832,True,3,3,0.12246858569221773,0.5076077181441018,22b90ed,True
E02,level_z,leaky,20.0,1000.0,temporal,linear,-0.01620397970021285,-0.022508741258741263,-0.00465349369988545,True,3,3,0.3333333333333333,0.4161896876072079,22b90ed,True
E02,level_z,leaky,20.0,1000.0,temporal,boosted,0.019426513107123736,0.018174133558748945,0.02163461538461538,True,3,3,0.7600000000000001,0.4216343790273711,22b90ed,True
E02,within_y,cluster_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.09608418500171079,0.0,22b90ed,True
E02,within_y,cluster_month,20.0,1000.0,temporal,persistence,-0.05129908696026856,-0.06971153846153846,-0.031142611683848787,True,3,3,0.12,0.21675242944502193,22b90ed,True
E02,within_y,cluster_month,20.0,1000.0,temporal,climatology,-0.028116557532695513,-0.029501748251748245,-0.026847079037800686,True,3,3,0.0794058633233891,0.09336089455892475,22b90ed,True
E02,within_y,cluster_month,20.0,1000.0,temporal,linear,-0.016897009685471226,-0.023382867132867136,-0.013419273034657652,True,3,3,0.21333333333333335,0.1699508654547324,22b90ed,True
E02,within_y,cluster_month,20.0,1000.0,temporal,boosted,-0.0033736135292439817,-0.005900349650349651,-0.00021132713440405806,True,3,3,0.21333333333333335,0.15117649446180279,22b90ed,True
E03-replication,within_xy,geo_month,20.0,1000.0,spatial,zero,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,spatial,persistence,0.03172948626457606,-0.09476566891753258,0.1582246414466847,False,4,4,0.32,0.28816513647654013,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,spatial,climatology,0.0,0.0,0.0,False,4,4,0.2255533182424429,0.0,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,spatial,linear,0.040353595557471054,-0.007241709132596672,0.09403093559459252,False,4,4,0.30000000000000004,0.21296325906477123,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,spatial,boosted,0.02175899687723641,-0.0050614926497901305,0.05418389549715586,False,4,4,0.26,0.14918574457713957,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,temporal,zero,0.0,0.0,0.0,False,3,3,0.11212325479642628,0.0,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,temporal,persistence,-0.046797603713198604,-0.06927447552447552,-0.023358403239803302,True,3,3,0.14666666666666667,0.14128621741127195,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,temporal,climatology,-0.007562143600226864,-0.011800699300699304,-0.002641589180050717,True,3,3,0.11212325479642628,0.2828801441558646,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,temporal,linear,-0.014535303420313764,-0.017263986013986012,-0.012890955198647504,True,3,3,0.18666666666666668,0.12091816003385958,dd59159,False
E03-replication,within_xy,geo_month,20.0,1000.0,temporal,boosted,-0.0010791227900882772,-0.005134509690483076,0.00305944055944056,False,3,3,0.18666666666666668,0.13070973277557987,dd59159,False
