hhid,intervention_level,predicted_intervention_level,risk_score,yield_original,land_size_original,household_size,used_fertilizer,household_max_education,has_extension_access,shock_level,asset_score,postharvest_activity_score,crop_loss_risk_score,digital_access_score,market_access_score,transport_cost,received_credit,zone
39103,1,1,0.10983333273187591,0.0847152481027816,1300.0,-0.2582201692163416,0,26.0,0,2.0,0.5996366733365414,1.5790673868825051,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39104,0,0,0.07872626558321884,0.0,0.0,-1.446214154747805,0,23.0,0,2.0,0.1479389332058235,0.8720673558042609,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39106,0,1,0.1243529663536318,0.08380543729677181,1000.0,-0.8522171619820733,0,26.0,0,2.0,-0.9813054171209711,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39107,1,1,0.07293376114081297,0.0,1100.0,-0.5552186655992074,0,26.0,0,2.0,0.1479389332058235,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39108,1,1,0.10263295777504393,0.0,100.0,-0.8522171619820733,0,26.0,0,2.0,-1.0942298521536507,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39110,0,0,0.0689152290050447,0.0,50.0,-1.446214154747805,0,26.0,0,2.0,0.2608633682385029,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39111,1,1,0.09837895580875826,0.0599061690228622,1000.0,-0.2582201692163416,0,26.0,0,2.0,-0.6425321120229327,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39114,0,0,0.08901307335509519,0.0,100.0,-0.8522171619820733,0,34.0,0,2.0,-0.6425321120229327,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39115,1,1,0.08406540277589507,0.0,950.0,-0.5552186655992074,0,16.0,0,2.0,-0.4166832419575738,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39116,0,0,0.0800540461543567,0.05296610958249354,1214.058,-0.5552186655992074,0,22.0,0,2.0,0.2608633682385029,0.1650673247260167,-0.13107973067417975,1.0,0.0,-0.482803364193296,0.0,4
39118,1,1,0.15101468976617385,0.01789136238996074,0.0,-1.149215658364939,0,21.0,0,2.0,-0.5296076769902532,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39120,0,0,0.09442487022318864,0.0,4046.86,-1.446214154747805,0,0.0,0,1.0,-1.0942298521536507,3.935734157143319,4.354559241556337,0.0,0.0,-0.482803364193296,0.0,4
39121,1,1,0.1327356274931551,0.0,500.0,0.03877832716652424,0,24.0,0,2.0,-0.8683809820882916,-0.7775993833783089,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39125,0,1,0.11666710074107083,0.0,900.0,-1.149215658364939,0,42.0,0,2.0,-0.1908343718922149,-0.3062660293261461,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39126,1,1,0.07710647678007058,0.0,100.0,-1.149215658364939,0,42.0,0,2.0,1.1642588484999385,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39127,0,0,0.09630835107341024,0.2115974344031265,4291.860000000001,0.03877832716652424,0,26.0,0,2.0,1.3901077185652975,0.4007340017520981,-0.13107973067417975,2.0,0.0,-0.482803364193296,0.0,4
39128,0,0,0.08948308596365594,0.6045638430219098,150.0,0.03877832716652424,0,26.0,0,2.0,0.2608633682385029,1.5790673868825051,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39130,0,0,0.11695235631412122,0.0,0.0,-0.2582201692163416,0,42.0,0,2.0,0.7125611083692208,2.286067417960749,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39132,1,1,0.06919395319947141,0.0,1300.0,0.3357768235493901,0,26.0,0,2.0,0.2608633682385029,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39133,1,1,0.11759331232117735,0.0,7689.034000000001,0.3357768235493901,0,25.0,0,2.0,0.3737878032711824,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39135,1,1,0.09950627819840685,0.6250642743371781,100.0,-0.8522171619820733,0,23.0,0,2.0,-1.20715428718633,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39136,0,0,0.05561391622923215,0.0,1650.0,-1.149215658364939,0,13.0,0,1.0,0.03501449817314403,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39137,1,1,0.08050698246528089,1.5695635957918281,0.0,-0.2582201692163416,0,26.0,0,2.0,-0.1908343718922149,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39138,1,1,0.14742833812918268,0.0,175.0,0.03877832716652424,0,26.0,0,2.0,-0.6425321120229327,0.1650673247260167,-0.13107973067417975,1.0,0.0,-0.482803364193296,0.0,4
39139,0,0,0.07893359614837918,0.019295334388144948,1450.0,0.3357768235493901,0,26.0,0,2.0,0.2608633682385029,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39140,1,0,0.10389585111908779,0.042535668209934444,22140.58,0.3357768235493901,0,26.0,0,2.0,0.1479389332058235,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39141,0,0,0.10169231382662258,0.04518752824220515,1000.0,-0.8522171619820733,1,25.0,0,2.0,0.2608633682385029,-0.07059935230006469,-0.13107973067417975,0.0,0.0,0.20908376212367072,0.0,4
39142,0,1,0.06163026575504519,0.0,150.0,-0.2582201692163416,0,24.0,0,2.0,0.1479389332058235,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39143,0,0,0.06162248946778367,0.0,0.0,-1.149215658364939,0,26.0,0,2.0,1.6159565886306564,-1.2489327374304717,-0.13107973067417975,2.0,0.0,-0.482803364193296,0.0,4
39144,1,1,0.1536675791683186,0.34080076557475636,250.0,-0.8522171619820733,0,23.0,0,2.0,-1.3200787222190096,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39146,0,0,0.06643667127984933,0.20287620063711082,12140.58,-1.149215658364939,0,26.0,0,2.0,0.48671223830386184,0.1650673247260167,-0.13107973067417975,1.0,0.0,-0.482803364193296,0.0,4
39149,1,1,0.0734208544206014,0.0,100.0,-0.2582201692163416,0,26.0,0,2.0,-0.07790993685953543,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39150,0,0,0.05837334271437125,1.5118681650960035,1500.0,0.3357768235493901,0,26.0,0,2.0,-0.9813054171209711,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39151,1,1,0.06069775004251728,0.2868507611106862,7284.348,-0.2582201692163416,0,26.0,0,1.0,0.5996366733365414,0.6364006787781795,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39152,1,1,0.05478619074006052,0.0,930.0,0.3357768235493901,0,26.0,0,2.0,0.5996366733365414,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39155,1,1,0.10923412677660815,0.25767882910740053,60000.0,-0.2582201692163416,0,25.0,0,2.0,-0.7554565470556122,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39156,0,0,0.09133062154754333,0.0,225.0,-0.5552186655992074,0,26.0,0,2.0,0.3737878032711824,-0.07059935230006469,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39157,1,1,0.07346446135000013,0.0,0.0,-0.2582201692163416,0,26.0,0,2.0,-0.4166832419575738,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39159,1,1,0.11053445569245109,0.27212118463422375,850.0,-0.8522171619820733,0,16.0,0,2.0,-0.1908343718922149,1.3434007098564238,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39160,0,0,0.03963509152996236,0.0,0.0,0.9297738163151218,0,34.0,0,0.0,0.5996366733365414,0.8720673558042609,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39162,1,1,0.058153908672499595,0.0,4856.232,-0.5552186655992074,0,25.0,0,2.0,0.1479389332058235,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39166,0,0,0.061988815855955066,0.11192150571732358,100.0,-0.8522171619820733,0,22.0,0,1.0,0.03501449817314403,0.8720673558042609,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39167,0,0,0.02806389961614257,0.0,0.0,-0.2582201692163416,0,25.0,0,0.0,0.48671223830386184,-0.07059935230006469,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39170,0,0,0.08286300517222152,0.12803308203675465,0.0,-0.8522171619820733,0,26.0,1,2.0,2.0676543287613747,0.8720673558042609,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39171,0,0,0.09102407447592319,0.12896086570751975,1650.0,0.3357768235493901,0,26.0,0,2.0,0.7125611083692208,1.1077340328303422,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39174,0,0,0.10588872786321533,0.10515509423658592,0.0,-0.2582201692163416,0,24.0,0,2.0,1.503032153597977,2.5217340949868303,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39175,0,0,0.10595625970532248,0.44566038056763474,1000.0,-0.5552186655992074,0,24.0,0,2.0,-0.7554565470556122,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39176,1,0,0.07740661506726092,0.07175612462298807,0.0,-0.2582201692163416,0,22.0,0,2.0,0.2608633682385029,-0.5419327063522275,-0.13107973067417975,1.0,0.0,-0.482803364193296,0.0,4
39177,0,0,0.0507215503255782,0.7596090545399301,0.0,0.3357768235493901,0,21.0,0,2.0,0.7125611083692208,-0.5419327063522275,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39186,0,0,0.07077731903155032,1.205254911413764,2700.0,-0.2582201692163416,1,42.0,0,2.0,1.1642588484999385,0.6364006787781795,-0.13107973067417975,0.0,0.0,0.555027325282154,0.0,4
39187,0,0,0.0806202614878656,0.0,7000.0,-0.5552186655992074,0,26.0,0,2.0,0.48671223830386184,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39188,0,0,0.06681490410512701,0.0,7100.0,-1.446214154747805,0,0.0,0,1.0,-0.8683809820882916,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39190,0,0,0.10173981719612736,0.043802014892685065,0.0,-1.446214154747805,0,16.0,0,2.0,-1.0942298521536507,-0.3062660293261461,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
39193,0,0,0.07029575598739317,0.6994572211963516,0.0,-1.446214154747805,0,12.0,0,2.0,-0.1908343718922149,-0.3062660293261461,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,4
40171,1,0,0.16017048999143163,0.055717756134524954,897.48,-0.2582201692163416,0,26.0,0,1.0,0.03501449817314403,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40174,0,0,0.15411204185655977,0.022964270185074354,1381.34,0.03877832716652424,1,26.0,0,2.0,2.0676543287613747,-0.3062660293261461,-0.13107973067417975,0.0,0.0,0.20908376212367072,0.0,3
40176,0,1,0.1727142730410285,0.038109756097560975,3280.0,-0.2582201692163416,1,26.0,0,0.0,0.7125611083692208,-1.2489327374304717,-0.13107973067417975,0.0,0.0,5.070594060833525,0.0,3
40178,0,2,0.43052090189275133,0.09562780264285957,0.0,0.3357768235493901,0,26.0,0,2.0,-0.7554565470556122,0.1650673247260167,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40180,0,0,0.23734170436636148,0.17335157696322726,1389.16,0.3357768235493901,1,34.0,0,2.0,-0.5296076769902532,-1.2489327374304717,-0.13107973067417975,0.0,3.0,0.20908376212367072,0.0,3
40202,1,2,0.3748436123208958,0.009282637754344274,0.0,0.03877832716652424,0,26.0,0,2.0,0.5996366733365414,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40203,0,0,0.23471165215920062,0.30572064470369553,850.0,-0.8522171619820733,0,26.0,0,2.0,-0.6425321120229327,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40206,0,0,0.15136639268367058,0.015184409356744512,4007.8,-0.8522171619820733,0,26.0,0,2.0,0.2608633682385029,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40207,0,0,0.12669566290254977,0.8192090515213348,1911.6,-0.8522171619820733,0,26.0,0,2.0,-0.3037588069248943,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40208,0,0,0.16442671580000978,0.10421154535479928,2346.2200000000003,-0.2582201692163416,0,24.0,0,2.0,1.1642588484999385,0.4007340017520981,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
40209,0,0,0.35675901417488176,0.13816658416086383,4710.27,-0.8522171619820733,1,26.0,0,2.0,-0.4166832419575738,0.4007340017520981,-0.13107973067417975,0.0,0.0,2.2847451410745707,0.0,3
49003,0,1,0.24011466459030126,0.0,4382.4,-1.446214154747805,0,34.0,0,2.0,-1.0942298521536507,-1.2489327374304717,-0.13107973067417975,0.0,0.0,1.2469144515991206,0.0,3
49004,0,2,0.4713714146744336,0.0700807613507017,0.0,-0.8522171619820733,0,16.0,0,2.0,-0.07790993685953543,-0.3062660293261461,-0.13107973067417975,0.0,0.0,0.9009708884406373,0.0,3
49005,0,0,0.11562220920702926,1.3714325266758554,444.18,1.8207693054637193,0,43.0,0,2.0,3.1968986790881693,-0.07059935230006469,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
49006,0,0,0.26319115203006965,0.2947820237346931,500.0,-1.446214154747805,0,26.0,0,2.0,-0.6425321120229327,-0.3062660293261461,-0.13107973067417975,1.0,0.0,-0.482803364193296,0.0,3
49007,0,0,0.18544707369241317,0.06850009761654227,6118.240000000001,-1.149215658364939,1,26.0,0,2.0,-0.7554565470556122,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.13685980103481263,0.0,3
49008,0,0,0.2078418005206589,0.1517480910114707,7834.82,-0.2582201692163416,1,24.0,0,2.0,0.2608633682385029,-1.2489327374304717,-0.13107973067417975,0.0,0.0,0.001517624228580711,0.0,3
49010,0,0,0.10565109359956397,0.043980258308616,11332.369999999999,0.6327753199322559,0,26.0,0,2.0,2.180578763794054,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
49013,0,0,0.15209991493982122,0.12206900314898624,4863.360000000001,-1.149215658364939,1,16.0,0,2.0,0.9384099784345797,-1.2489327374304717,-0.13107973067417975,0.0,0.0,0.555027325282154,0.0,3
49018,0,2,0.44931174753466013,0.0,0.0,-0.5552186655992074,1,23.0,0,2.0,0.8254855434019003,-0.5419327063522275,-0.13107973067417975,0.0,3.0,0.20908376212367072,0.0,3
49019,0,0,0.21924818942794708,0.0072998903213971926,1124.3,0.03877832716652424,0,26.0,0,2.0,1.503032153597977,-0.07059935230006469,-0.13107973067417975,0.0,0.0,1.2469144515991206,0.0,3
49020,1,1,0.1683188378986006,0.0,4046.86,0.03877832716652424,0,26.0,0,2.0,-0.07790993685953543,-1.2489327374304717,-0.13107973067417975,0.0,0.0,-0.482803364193296,0.0,3
49023,0,0,0.15196022519716487,0.18883626668057807,1826.6499999999999,-0.2582201692163416,1,26.0,0,2.0,0.5996366733365414,-0.3062660293261461,-0.13107973067417975,0.0,0.0,0.07070633686027739,0.0,3
